run_name,fpr,tpr
xgb-d4-lr10-n300,0.22189896852684474,0.9693877551020408
xgb-d4-lr10-n300,0.22854623997178877,0.9693877551020408
xgb-d4-lr10-n300,0.23776778629992065,0.9693877551020408
xgb-d4-lr10-n300,0.2404478533015957,0.9693877551020408
xgb-d4-lr10-n300,0.24721854888477476,0.9693877551020408
xgb-d4-lr10-n300,0.251273913426783,0.9693877551020408
xgb-d4-lr10-n300,0.2570572159040818,0.9693877551020408
xgb-d4-lr10-n300,0.2629463104998678,0.9693877551020408
xgb-d4-lr10-n300,0.2656087454817949,0.9693877551020408
xgb-d4-lr10-n300,0.2727320814599312,0.9693877551020408
xgb-d4-lr10-n300,0.2767521819624438,0.9693877551020408
xgb-d4-lr10-n300,0.28050780216873844,0.9693877551020408
xgb-d4-lr10-n300,0.2857797760733492,0.9693877551020408
xgb-d4-lr10-n300,0.291563078550648,0.9693877551020408
xgb-d4-lr10-n300,0.2957418672308913,0.9795918367346939
xgb-d4-lr10-n300,0.3014193775897029,0.9795918367346939
xgb-d4-lr10-n300,0.30316494754474127,0.9795918367346939
xgb-d4-lr10-n300,0.31400863968967646,0.9897959183673469
xgb-d4-lr10-n300,0.31788768403420614,0.9897959183673469
xgb-d4-lr10-n300,0.3227893855241118,0.9897959183673469
xgb-d4-lr10-n300,0.3281671515472097,0.9897959183673469
xgb-d4-lr10-n300,0.3299656175614917,0.9897959183673469
xgb-d4-lr10-n300,0.3350260072291281,0.9897959183673469
xgb-d4-lr10-n300,0.33881689147491845,0.9897959183673469
xgb-d4-lr10-n300,0.3468394604601957,0.9897959183673469
xgb-d4-lr10-n300,0.3571718240324429,0.9897959183673469
xgb-d4-lr10-n300,0.3642951600105792,0.9897959183673469
xgb-d4-lr10-n300,0.37191219254165564,0.9897959183673469
xgb-d4-lr10-n300,0.3755620206294631,0.9897959183673469
xgb-d4-lr10-n300,0.3807282024155867,0.9897959183673469
xgb-d4-lr10-n300,0.386828881248347,0.9897959183673469
xgb-d4-lr10-n300,0.3903023891386758,0.9897959183673469
xgb-d4-lr10-n300,0.39527461870757297,0.9897959183673469
xgb-d4-lr10-n300,0.40312086749537157,0.9897959183673469
xgb-d4-lr10-n300,0.4078109847483029,0.9897959183673469
xgb-d4-lr10-n300,0.4187252049722296,0.9897959183673469
xgb-d4-lr10-n300,0.43078550647976727,0.9897959183673469
xgb-d4-lr10-n300,0.4364806488583267,0.9897959183673469
xgb-d4-lr10-n300,0.4413999823679802,0.9897959183673469
xgb-d4-lr10-n300,0.4478533015956978,0.9897959183673469
xgb-d4-lr10-n300,0.4540774045666931,0.9897959183673469
xgb-d4-lr10-n300,0.45971965088600897,0.9897959183673469
xgb-d4-lr10-n300,0.4689940932733845,0.9897959183673469
xgb-d4-lr10-n300,0.47271444944018337,0.9897959183673469
xgb-d4-lr10-n300,0.47594110905404213,0.9897959183673469
xgb-d4-lr10-n300,0.4860442563695671,0.9897959183673469
xgb-d4-lr10-n300,0.49223309530106674,0.9897959183673469
xgb-d4-lr10-n300,0.49828087807458343,0.9897959183673469
xgb-d4-lr10-n300,0.5064092391783479,0.9897959183673469
xgb-d4-lr10-n300,0.5106938199770784,0.9897959183673469
xgb-d4-lr10-n300,0.5149431367363131,0.9897959183673469
xgb-d4-lr10-n300,0.5180816362514326,0.9897959183673469
xgb-d4-lr10-n300,0.5219783126157101,0.9897959183673469
xgb-d4-lr10-n300,0.5269152781451115,0.9897959183673469
xgb-d4-lr10-n300,0.5288195362778806,0.9897959183673469
xgb-d4-lr10-n300,0.536066296394252,0.9897959183673469
xgb-d4-lr10-n300,0.5412853742396192,0.9897959183673469
xgb-d4-lr10-n300,0.546292867848012,0.9897959183673469
xgb-d4-lr10-n300,0.5517058979106056,0.9897959183673469
xgb-d4-lr10-n300,0.5574892003879044,0.9897959183673469
